Pixel X	Pixel Y	X, мм	Y, мм	Энергия, кэВ
5000	1652	0	-33.48	387031.240289306
5000	1653	0	-33.47	406761.055206717
5000	1654	0	-33.46	328928.449748611
5000	1655	0	-33.45	295049.740433599
5000	1656	0	-33.44	267809.711665361
5000	1657	0	-33.43	247986.742410613
5000	1658	0	-33.42	243898.335573425
5000	1659	0	-33.41	317123.066790313
5000	1660	0	-33.4	346797.745928298
5000	1661	0	-33.39	384390.868284928
5000	1662	0	-33.38	414139.679512502
5000	1663	0	-33.37	473888.332869211
5000	1664	0	-33.36	535221.878924401
5000	1665	0	-33.35	488983.444302844
5000	1666	0	-33.34	468605.452406297
5000	1667	0	-33.33	449863.995747772
5000	1668	0	-33.32	398092.394603017
5000	1669	0	-33.31	408211.240229823
5000	1670	0	-33.3	401457.017500716
5000	1671	0	-33.29	404950.607704557
5000	1672	0	-33.28	381798.684741918
5000	1673	0	-33.27	368493.846867815
5000	1674	0	-33.26	363902.085451874
5000	1675	0	-33.25	329900.154248286
5000	1676	0	-33.24	304838.84757437
5000	1677	0	-33.23	319455.457763764
5000	1678	0	-33.22	369378.317852543
5000	1679	0	-33.21	354146.423033976
5000	1680	0	-33.2	383256.983176058
5000	1681	0	-33.19	352930.308703813
5000	1682	0	-33.18	318681.231686363
5000	1683	0	-33.17	328919.217743953
5000	1684	0	-33.16	319499.105885691
5000	1685	0	-33.15	368022.047106485
5000	1686	0	-33.14	366294.259509823
5000	1687	0	-33.13	371884.236583837
5000	1688	0	-33.12	401259.813821172
5000	1689	0	-33.11	406014.109856535
5000	1690	0	-33.1	432742.449559469
5000	1691	0	-33.09	419612.511653561
5000	1692	0	-33.08	409923.544874181
5000	1693	0	-33.07	409516.407063597
5000	1694	0	-33.06	411696.311629577
5000	1695	0	-33.05	347538.396839162
5000	1696	0	-33.04	317755.810610746
5000	1697	0	-33.03	302009.28363305
5000	1698	0	-33.02	256780.566508661
5000	1699	0	-33.01	291229.764598418
5000	1700	0	-33	338335.762429657
5000	1701	0	-32.99	357463.641925413
5000	1702	0	-32.98	407354.690326661
5000	1703	0	-32.97	444843.899876398
5000	1704	0	-32.96	477415.056083392
5000	1705	0	-32.95	485601.19591681
5000	1706	0	-32.94	480523.432758904
5000	1707	0	-32.93	437815.194645718
5000	1708	0	-32.92	419447.874701186
5000	1709	0	-32.91	375791.96568981
5000	1710	0	-32.9	419515.931284531
5000	1711	0	-32.89	386353.819215099
5000	1712	0	-32.88	433932.666478038
5000	1713	0	-32.87	436091.691636438
5000	1714	0	-32.86	411943.929177991
5000	1715	0	-32.85	380271.091827722
5000	1716	0	-32.84	362877.510099555
5000	1717	0	-32.83	342824.090594959
5000	1718	0	-32.82	340809.235722217
5000	1719	0	-32.81	355350.638438182
5000	1720	0	-32.8	399548.607313974
5000	1721	0	-32.79	334690.664951601
5000	1722	0	-32.78	288076.603970717
5000	1723	0	-32.77	302456.066626834
5000	1724	0	-32.76	301011.720944044
5000	1725	0	-32.75	330314.4878227
5000	1726	0	-32.74	357491.963293905
5000	1727	0	-32.73	373507.166647447
5000	1728	0	-32.72	396653.474757186
5000	1729	0	-32.71	412562.475691745
5000	1730	0	-32.7	459847.820817729
5000	1731	0	-32.69	445229.196033527
5000	1732	0	-32.68	430940.282005508
5000	1733	0	-32.67	398933.634568168
5000	1734	0	-32.66	416638.461037892
5000	1735	0	-32.65	361320.447346193
5000	1736	0	-32.64	299632.743844807
5000	1737	0	-32.63	271561.676328979
5000	1738	0	-32.62	246158.001990422
5000	1739	0	-32.61	254830.230813471
5000	1740	0	-32.6	343716.934347053
5000	1741	0	-32.59	348155.081761579
5000	1742	0	-32.58	381128.628938859
5000	1743	0	-32.57	418883.221525651
5000	1744	0	-32.56	471663.197857956
5000	1745	0	-32.55	508400.796555372
5000	1746	0	-32.54	459985.770716668
5000	1747	0	-32.53	446204.770205886
5000	1748	0	-32.52	406229.802009872
5000	1749	0	-32.51	374958.954223146
5000	1750	0	-32.5	359592.442324721
5000	1751	0	-32.49	377736.8380394
5000	1752	0	-32.48	409500.86733908
5000	1753	0	-32.47	410573.048900495
5000	1754	0	-32.46	404912.068650929
5000	1755	0	-32.45	399970.595514244
5000	1756	0	-32.44	375895.924461479
5000	1757	0	-32.43	374533.64312345
5000	1758	0	-32.42	360566.626954801
5000	1759	0	-32.41	395279.32488131
5000	1760	0	-32.4	385430.096362454
5000	1761	0	-32.39	379833.204518704
5000	1762	0	-32.38	357337.114729796
5000	1763	0	-32.37	338018.218797984
5000	1764	0	-32.36	323646.593255488
5000	1765	0	-32.35	319040.090366984
5000	1766	0	-32.34	337614.034838462
5000	1767	0	-32.33	368817.881204281
5000	1768	0	-32.32	408435.478255736
5000	1769	0	-32.31	433719.47592126
5000	1770	0	-32.3	432261.837958277
5000	1771	0	-32.29	450988.456591075
5000	1772	0	-32.28	446032.420579771
5000	1773	0	-32.27	450835.384119187
5000	1774	0	-32.26	435488.879246147
5000	1775	0	-32.25	416280.654658168
5000	1776	0	-32.24	335259.509764231
5000	1777	0	-32.23	305283.393477216
5000	1778	0	-32.22	271847.016931194
5000	1779	0	-32.21	230425.113821158
5000	1780	0	-32.2	258117.817802486
5000	1781	0	-32.19	334941.318382988
5000	1782	0	-32.18	358924.179521251
5000	1783	0	-32.17	403666.678086583
5000	1784	0	-32.16	437870.097615342
5000	1785	0	-32.15	451647.264205025
5000	1786	0	-32.14	456042.84041186
5000	1787	0	-32.13	421455.170728157
5000	1788	0	-32.12	402431.743930783
5000	1789	0	-32.11	388893.78692805
5000	1790	0	-32.1	356657.985348438
5000	1791	0	-32.09	392546.241684707
5000	1792	0	-32.08	363245.424415077
5000	1793	0	-32.07	393725.194434842
5000	1794	0	-32.06	394436.805075983
5000	1795	0	-32.05	393826.597542878
5000	1796	0	-32.04	348862.662604269
5000	1797	0	-32.03	343460.837945347
5000	1798	0	-32.02	357008.177289233
5000	1799	0	-32.01	358867.366067246
5000	1800	0	-32	399333.519565058
5000	1801	0	-31.99	410384.374295303
5000	1802	0	-31.98	366517.06134405
5000	1803	0	-31.97	321638.746485691
5000	1804	0	-31.96	299497.434968464
5000	1805	0	-31.95	317660.246768606
5000	1806	0	-31.94	325188.894004473
5000	1807	0	-31.93	373558.227879203
5000	1808	0	-31.92	389251.534831074
5000	1809	0	-31.91	407965.46097227
5000	1810	0	-31.9	419312.840197544
5000	1811	0	-31.89	437721.385754919
5000	1812	0	-31.88	473780.499667046
5000	1813	0	-31.87	477418.023813415
5000	1814	0	-31.86	446515.886456556
5000	1815	0	-31.85	460744.499231041
5000	1816	0	-31.84	421197.714176745
5000	1817	0	-31.83	367594.068168108
5000	1818	0	-31.82	331658.568056545
5000	1819	0	-31.81	265480.48430548
5000	1820	0	-31.8	255878.285190748
5000	1821	0	-31.79	277550.341068563
5000	1822	0	-31.78	287513.02709067
5000	1823	0	-31.77	324960.901091099
5000	1824	0	-31.76	380670.819329115
5000	1825	0	-31.75	382906.276947272
5000	1826	0	-31.74	415216.340827766
5000	1827	0	-31.73	400712.491811383
5000	1828	0	-31.72	427338.409999285
5000	1829	0	-31.71	366277.429935098
5000	1830	0	-31.7	382687.066815271
5000	1831	0	-31.69	374365.028550931
5000	1832	0	-31.68	395296.668420999
5000	1833	0	-31.67	394379.715735737
5000	1834	0	-31.66	399889.384659005
5000	1835	0	-31.65	389163.374940805
5000	1836	0	-31.64	357310.583269268
5000	1837	0	-31.63	344032.190595198
5000	1838	0	-31.62	330078.320317808
5000	1839	0	-31.61	332364.281654381
5000	1840	0	-31.6	372949.232671661
5000	1841	0	-31.59	385145.42274273
5000	1842	0	-31.58	391828.090257105
5000	1843	0	-31.57	367486.890253974
5000	1844	0	-31.56	332775.765793391
5000	1845	0	-31.55	329692.703912632
5000	1846	0	-31.54	337327.39455671
5000	1847	0	-31.53	372593.967557412
5000	1848	0	-31.52	383672.614255674
5000	1849	0	-31.51	404612.242050931
5000	1850	0	-31.5	421695.883787138
5000	1851	0	-31.49	438434.187658924
5000	1852	0	-31.48	451015.816433494
5000	1853	0	-31.47	434149.107570269
5000	1854	0	-31.46	433996.151201751
5000	1855	0	-31.45	453756.184340934
5000	1856	0	-31.44	455451.452360585
5000	1857	0	-31.43	377610.664935721
5000	1858	0	-31.42	361419.980106543
5000	1859	0	-31.41	321177.568585362
5000	1860	0	-31.4	268099.692428185
5000	1861	0	-31.39	262509.424477507
5000	1862	0	-31.38	313689.754752833
5000	1863	0	-31.37	331313.673734381
5000	1864	0	-31.36	358504.550230386
5000	1865	0	-31.35	381429.109432458
5000	1866	0	-31.34	410544.239450817
5000	1867	0	-31.33	426722.162618244
5000	1868	0	-31.32	380965.51239055
5000	1869	0	-31.31	383083.575579078
5000	1870	0	-31.3	392979.415439751
5000	1871	0	-31.29	379094.377368021
5000	1872	0	-31.28	406881.796319626
5000	1873	0	-31.27	398243.955709925
5000	1874	0	-31.26	418920.169330999
5000	1875	0	-31.25	402526.140461342
5000	1876	0	-31.24	395792.548369789
5000	1877	0	-31.23	379295.285880035
5000	1878	0	-31.22	362716.623497036
5000	1879	0	-31.21	354829.889269095
5000	1880	0	-31.2	366955.088173086
5000	1881	0	-31.19	402099.407373745
5000	1882	0	-31.18	363096.733989017
5000	1883	0	-31.17	350368.500873365
5000	1884	0	-31.16	323710.141823833
5000	1885	0	-31.15	324339.293277794
5000	1886	0	-31.14	353086.273228881
5000	1887	0	-31.13	344850.864964398
5000	1888	0	-31.12	377892.533459864
5000	1889	0	-31.11	398633.960223562
5000	1890	0	-31.1	399931.148346798
5000	1891	0	-31.09	418025.436943862
5000	1892	0	-31.08	414790.269963773
5000	1893	0	-31.07	450478.21970479
5000	1894	0	-31.06	432805.225125028
5000	1895	0	-31.05	422307.134502887
5000	1896	0	-31.04	422050.43199631
5000	1897	0	-31.03	403625.680682096
5000	1898	0	-31.02	327338.242968043
5000	1899	0	-31.01	328319.894834403
5000	1900	0	-31	301589.200122105
5000	1901	0	-30.99	260736.763563567
5000	1902	0	-30.98	282431.404237052
5000	1903	0	-30.97	301253.836704577
5000	1904	0	-30.96	322684.962307912
5000	1905	0	-30.95	367589.373078174
5000	1906	0	-30.94	349795.509166869
5000	1907	0	-30.93	383955.081015985
5000	1908	0	-30.92	403168.741548588
5000	1909	0	-30.91	377124.365770991
5000	1910	0	-30.9	355067.066050997
5000	1911	0	-30.89	355008.869229761
5000	1912	0	-30.88	344086.468850992
5000	1913	0	-30.87	380562.625117969
5000	1914	0	-30.86	324192.909946292
5000	1915	0	-30.85	372696.93359582
5000	1916	0	-30.84	368646.721355816
5000	1917	0	-30.83	346583.825903965
5000	1918	0	-30.82	327230.548071714
5000	1919	0	-30.81	348481.522675149
5000	1920	0	-30.8	371064.072852782
5000	1921	0	-30.79	411695.967630614
5000	1922	0	-30.78	435221.357805127
5000	1923	0	-30.77	453666.51137857
5000	1924	0	-30.76	399034.094002028
5000	1925	0	-30.75	371342.044946625
5000	1926	0	-30.74	406112.972525121
5000	1927	0	-30.73	390741.031559318
5000	1928	0	-30.72	376284.585273815
5000	1929	0	-30.71	378895.034128166
5000	1930	0	-30.7	361537.294920693
5000	1931	0	-30.69	403323.922972639
5000	1932	0	-30.68	423694.577781922
5000	1933	0	-30.67	437890.557681312
5000	1934	0	-30.66	427313.598061757
5000	1935	0	-30.65	423610.441087912
5000	1936	0	-30.64	419097.721397908
5000	1937	0	-30.63	426818.709468811
5000	1938	0	-30.62	388132.780976378
5000	1939	0	-30.61	359647.501941029
5000	1940	0	-30.6	316641.362056727
5000	1941	0	-30.59	273637.581714483
5000	1942	0	-30.58	256638.958306642
5000	1943	0	-30.57	285379.883027169
5000	1944	0	-30.56	276098.088235956
5000	1945	0	-30.55	281666.345176197
5000	1946	0	-30.54	291937.634881938
5000	1947	0	-30.53	331656.373804091
5000	1948	0	-30.52	371157.273983525
5000	1949	0	-30.51	359995.648137897
5000	1950	0	-30.5	372189.605040484
5000	1951	0	-30.49	368419.690274698
5000	1952	0	-30.48	352154.686525
5000	1953	0	-30.47	358759.42530247
5000	1954	0	-30.46	374272.857892163
5000	1955	0	-30.45	386173.690366866
5000	1956	0	-30.44	369246.174902795
5000	1957	0	-30.43	342348.143957272
5000	1958	0	-30.42	336776.28311703
5000	1959	0	-30.41	327472.839746671
5000	1960	0	-30.4	328466.76899199
5000	1961	0	-30.39	337145.308263107
5000	1962	0	-30.38	380854.304272253
5000	1963	0	-30.37	377919.117027714
5000	1964	0	-30.36	369902.253068312
5000	1965	0	-30.35	396252.67321855
5000	1966	0	-30.34	419683.229089026
5000	1967	0	-30.33	433421.722372079
5000	1968	0	-30.32	417676.399605708
5000	1969	0	-30.31	402506.140305815
5000	1970	0	-30.3	388726.152759824
5000	1971	0	-30.29	392585.142385527
5000	1972	0	-30.28	415607.424036588
5000	1973	0	-30.27	390304.396900795
5000	1974	0	-30.26	390692.053115539
5000	1975	0	-30.25	364818.355995644
5000	1976	0	-30.24	371436.91203225
5000	1977	0	-30.23	382150.577945361
5000	1978	0	-30.22	357447.369272467
5000	1979	0	-30.21	360117.888794481
5000	1980	0	-30.2	524426.659299188
5000	1981	0	-30.19	517910.486709958
5000	1982	0	-30.18	475233.626010475
5000	1983	0	-30.17	468316.311992031
5000	1984	0	-30.16	495573.263085591
5000	1985	0	-30.15	506224.980097978
5000	1986	0	-30.14	519061.293385518
5000	1987	0	-30.13	494829.951863259
5000	1988	0	-30.12	415893.055146677
5000	1989	0	-30.11	386229.647174621
5000	1990	0	-30.1	348286.225857721
5000	1991	0	-30.09	318572.406002424
5000	1992	0	-30.08	346470.681935064
5000	1993	0	-30.07	332400.956203846
5000	1994	0	-30.06	379211.083103247
5000	1995	0	-30.05	412946.859297788
5000	1996	0	-30.04	536040.500881984
5000	1997	0	-30.03	512560.435814792
5000	1998	0	-30.02	499214.321825734
5000	1999	0	-30.01	450615.04782247
5000	2000	0	-30	465623.183256752
5000	2001	0	-29.99	510934.065869479
5000	2002	0	-29.98	557998.184110928
5000	2003	0	-29.97	590185.809626658
5000	2004	0	-29.96	499696.924956271
5000	2005	0	-29.95	396735.863601733
5000	2006	0	-29.94	403667.381521288
5000	2007	0	-29.93	418415.391152092
5000	2008	0	-29.92	432419.085809674
5000	2009	0	-29.91	429374.744261462
5000	2010	0	-29.9	436067.365884267
5000	2011	0	-29.89	484473.936216534
5000	2012	0	-29.88	575228.840083592
5000	2013	0	-29.87	557978.131173884
5000	2014	0	-29.86	534244.800875351
5000	2015	0	-29.85	527780.959870458
5000	2016	0	-29.84	534508.487128053
5000	2017	0	-29.83	542239.357228266
5000	2018	0	-29.82	545553.168743861
5000	2019	0	-29.81	594462.110115124
5000	2020	0	-29.8	573594.54652083
5000	2021	0	-29.79	539438.189664623
5000	2022	0	-29.78	502352.451203397
5000	2023	0	-29.77	507380.381960997
5000	2024	0	-29.76	525160.509378967
5000	2025	0	-29.75	491329.172377301
5000	2026	0	-29.74	512041.443601932
5000	2027	0	-29.73	515530.665178269
5000	2028	0	-29.72	382309.774735117
5000	2029	0	-29.71	327335.733382779
5000	2030	0	-29.7	320710.032170195
5000	2031	0	-29.69	358804.557315302
5000	2032	0	-29.68	308693.774946615
5000	2033	0	-29.67	316801.857792881
5000	2034	0	-29.66	296750.369519659
5000	2035	0	-29.65	397743.146992586
5000	2036	0	-29.64	507832.441157155
5000	2037	0	-29.63	494992.8793379
5000	2038	0	-29.62	482525.487179017
5000	2039	0	-29.61	439739.780027316
5000	2040	0	-29.6	453690.89548341
5000	2041	0	-29.59	481369.255208347
5000	2042	0	-29.58	505551.371062865
5000	2043	0	-29.57	573786.744377497
5000	2044	0	-29.56	473931.228788821
5000	2045	0	-29.55	389931.093137345
5000	2046	0	-29.54	400543.797056303
5000	2047	0	-29.53	413999.051497893
5000	2048	0	-29.52	435060.857979801
5000	2049	0	-29.51	431246.5163528
5000	2050	0	-29.5	437342.233712917
5000	2051	0	-29.49	458043.589805571
5000	2052	0	-29.48	575942.537444396
5000	2053	0	-29.47	581822.251066259
5000	2054	0	-29.46	556564.029934707
5000	2055	0	-29.45	542084.137625926
5000	2056	0	-29.44	510572.156332068
5000	2057	0	-29.43	522747.253362692
5000	2058	0	-29.42	569537.400909041
5000	2059	0	-29.41	565444.017202338
5000	2060	0	-29.4	466277.492926558
5000	2061	0	-29.39	534389.908252674
5000	2062	0	-29.38	543833.229716853
5000	2063	0	-29.37	514696.110508637
5000	2064	0	-29.36	504465.051625741
5000	2065	0	-29.35	536092.962608189
5000	2066	0	-29.34	528560.941281336
5000	2067	0	-29.33	529011.972631898
5000	2068	0	-29.32	496654.720417497
5000	2069	0	-29.31	423651.170387577
5000	2070	0	-29.3	383277.132890328
5000	2071	0	-29.29	358809.053524716
5000	2072	0	-29.28	364604.50875221
5000	2073	0	-29.27	386441.888983097
5000	2074	0	-29.26	356497.089458094
5000	2075	0	-29.25	361265.346150837
5000	2076	0	-29.24	430247.889251563
5000	2077	0	-29.23	559696.692300579
5000	2078	0	-29.22	512420.019090994
5000	2079	0	-29.21	505749.228688342
5000	2080	0	-29.2	457216.464176677
5000	2081	0	-29.19	453590.060287974
5000	2082	0	-29.18	490451.049184427
5000	2083	0	-29.17	551758.337676486
5000	2084	0	-29.16	594567.003660799
5000	2085	0	-29.15	470334.792545159
5000	2086	0	-29.14	416581.179508884
5000	2087	0	-29.13	435272.484115076
5000	2088	0	-29.12	432719.386899678
5000	2089	0	-29.11	448316.065759153
5000	2090	0	-29.1	401208.844245374
5000	2091	0	-29.09	380639.867950433
5000	2092	0	-29.08	430279.725086829
5000	2093	0	-29.07	520873.933765332
5000	2094	0	-29.06	530950.693180697
5000	2095	0	-29.05	519671.86335615
5000	2096	0	-29.04	562017.941804891
5000	2097	0	-29.03	591064.509809091
5000	2098	0	-29.02	612308.87632814
5000	2099	0	-29.01	606096.071119578
5000	2100	0	-29	660650.131901323
5000	2101	0	-28.99	592057.833728937
5000	2102	0	-28.98	574383.191747637
5000	2103	0	-28.97	573031.289345436
5000	2104	0	-28.96	562337.830870443
5000	2105	0	-28.95	568025.527510159
5000	2106	0	-28.94	542934.326136315
5000	2107	0	-28.93	550490.683251909
5000	2108	0	-28.92	548381.816944527
5000	2109	0	-28.91	419296.800472203
5000	2110	0	-28.9	385374.427545849
5000	2111	0	-28.89	395880.202331238
5000	2112	0	-28.88	401773.645201556
5000	2113	0	-28.87	398891.175419543
5000	2114	0	-28.86	410735.605363539
5000	2115	0	-28.85	400913.086981144
5000	2116	0	-28.84	487687.129023665
5000	2117	0	-28.83	527038.497177207
5000	2118	0	-28.82	535385.95071518
5000	2119	0	-28.81	509991.818140524
5000	2120	0	-28.8	461041.695136388
5000	2121	0	-28.79	437812.27795673
5000	2122	0	-28.78	478894.53679933
5000	2123	0	-28.77	524082.646062032
5000	2124	0	-28.76	565774.481219492
5000	2125	0	-28.75	465360.613042497
5000	2126	0	-28.74	412281.57433014
5000	2127	0	-28.73	411355.88443293
5000	2128	0	-28.72	418896.629198265
5000	2129	0	-28.71	450198.269145649
5000	2130	0	-28.7	421703.682827303
5000	2131	0	-28.69	426842.641061416
5000	2132	0	-28.68	436185.099709743
5000	2133	0	-28.67	515430.781690093
5000	2134	0	-28.66	550278.011084117
5000	2135	0	-28.65	545081.418288115
5000	2136	0	-28.64	574009.130721526
5000	2137	0	-28.63	564303.889441101
5000	2138	0	-28.62	587618.055590686
5000	2139	0	-28.61	594733.726304546
5000	2140	0	-28.6	577472.390820734
5000	2141	0	-28.59	515557.011189823
5000	2142	0	-28.58	596961.643996914
5000	2143	0	-28.57	611336.219532985
5000	2144	0	-28.56	577184.33619803
5000	2145	0	-28.55	568275.942372792
5000	2146	0	-28.54	587222.107122997
5000	2147	0	-28.53	562974.322715924
5000	2148	0	-28.52	565886.032563968
5000	2149	0	-28.51	535349.715725193
5000	2150	0	-28.5	441092.155575257
5000	2151	0	-28.49	387119.13137349
5000	2152	0	-28.48	360691.681564587
5000	2153	0	-28.47	403903.833738636
5000	2154	0	-28.46	382330.339977192
5000	2155	0	-28.45	369998.463519123
5000	2156	0	-28.44	337168.375118061
5000	2157	0	-28.43	393059.890787298
5000	2158	0	-28.42	520141.004332618
5000	2159	0	-28.41	494507.93877865
5000	2160	0	-28.4	485234.47994937
5000	2161	0	-28.39	453286.099639339
5000	2162	0	-28.38	440451.084890172
5000	2163	0	-28.37	459535.667410195
5000	2164	0	-28.36	503278.747652638
5000	2165	0	-28.35	543500.054246075
5000	2166	0	-28.34	440513.24978174
5000	2167	0	-28.33	363705.243699059
5000	2168	0	-28.32	397160.592115129
5000	2169	0	-28.31	414644.044973431
5000	2170	0	-28.3	401716.538356713
5000	2171	0	-28.29	347875.597750362
5000	2172	0	-28.28	325445.024086461
5000	2173	0	-28.27	345128.09222635
5000	2174	0	-28.26	457335.081030762
5000	2175	0	-28.25	503498.781478492
5000	2176	0	-28.24	493624.634682685
5000	2177	0	-28.23	545623.176112275
5000	2178	0	-28.22	536194.090881579
5000	2179	0	-28.21	570564.657567473
5000	2180	0	-28.2	566466.615167782
5000	2181	0	-28.19	554520.402268114
5000	2182	0	-28.18	457933.898623883
5000	2183	0	-28.17	577442.453803288
5000	2184	0	-28.16	588803.288339188
5000	2185	0	-28.15	545796.292139047
5000	2186	0	-28.14	545376.464307098
5000	2187	0	-28.13	546082.286155765
5000	2188	0	-28.12	554730.722597173
5000	2189	0	-28.11	553701.593123785
5000	2190	0	-28.1	503974.870132075
5000	2191	0	-28.09	428448.920979303
5000	2192	0	-28.08	374340.245921648
5000	2193	0	-28.07	341029.826599618
5000	2194	0	-28.06	342358.275452741
5000	2195	0	-28.05	360728.945043415
5000	2196	0	-28.04	361429.295158986
5000	2197	0	-28.03	336190.701216834
5000	2198	0	-28.02	352556.373977581
5000	2199	0	-28.01	468690.842728385
5000	2200	0	-28	443491.870969413
5000	2201	0	-27.99	432533.034898138
5000	2202	0	-27.98	405891.733818563
5000	2203	0	-27.97	427104.37680139
5000	2204	0	-27.96	441125.574391035
5000	2205	0	-27.95	479443.529231967
5000	2206	0	-27.94	486576.74156629
5000	2207	0	-27.93	424242.244055747
5000	2208	0	-27.92	344124.554697913
5000	2209	0	-27.91	338527.164128068
5000	2210	0	-27.9	345754.209785776
5000	2211	0	-27.89	325340.963799348
5000	2212	0	-27.88	284838.379389978
5000	2213	0	-27.87	251845.879563748
5000	2214	0	-27.86	307248.268744382
5000	2215	0	-27.85	423511.373465693
5000	2216	0	-27.84	426546.491325444
5000	2217	0	-27.83	469380.994654093
5000	2218	0	-27.82	516060.862677877
5000	2219	0	-27.81	556132.674537849
5000	2220	0	-27.8	536668.365803665
5000	2221	0	-27.79	503133.18969824
5000	2222	0	-27.78	575990.896509588
5000	2223	0	-27.77	585196.191959561
5000	2224	0	-27.76	579582.980109426
5000	2225	0	-27.75	567985.364002642
5000	2226	0	-27.74	564201.524449267
5000	2227	0	-27.73	543451.399583925
5000	2228	0	-27.72	514679.057420697
5000	2229	0	-27.71	536026.260491697
5000	2230	0	-27.7	514977.913639506
5000	2231	0	-27.69	390996.035632567
5000	2232	0	-27.68	321409.955817083
5000	2233	0	-27.67	298228.198273966
5000	2234	0	-27.66	353641.662699955
5000	2235	0	-27.65	340589.243254888
5000	2236	0	-27.64	353171.23675587
5000	2237	0	-27.63	342775.651495761
5000	2238	0	-27.62	364736.621861432
5000	2239	0	-27.61	455870.189526662
5000	2240	0	-27.6	434772.234697915
5000	2241	0	-27.59	435184.717925667
5000	2242	0	-27.58	407676.080469771
5000	2243	0	-27.57	408678.747978215
5000	2244	0	-27.56	446267.806191309
5000	2245	0	-27.55	448255.275997821
5000	2246	0	-27.54	493076.10306713
5000	2247	0	-27.53	400084.457643428
5000	2248	0	-27.52	347618.600628088
5000	2249	0	-27.51	350314.971603915
5000	2250	0	-27.5	335230.5200627
5000	2251	0	-27.49	327678.293949327
5000	2252	0	-27.48	298011.144078439
5000	2253	0	-27.47	280507.082050543
5000	2254	0	-27.46	312311.142851093
5000	2255	0	-27.45	399697.10175744
5000	2256	0	-27.44	440735.00542374
5000	2257	0	-27.43	438754.189063167
5000	2258	0	-27.42	501595.575259066
5000	2259	0	-27.41	489514.115280667
5000	2260	0	-27.4	526877.91585442
5000	2261	0	-27.39	546635.046808145
5000	2262	0	-27.38	528397.703598115
5000	2263	0	-27.37	450712.471799548
5000	2264	0	-27.36	528693.255428811
5000	2265	0	-27.35	563361.483628185
5000	2266	0	-27.34	514754.485599154
5000	2267	0	-27.33	522000.399502049
5000	2268	0	-27.32	544978.434916612
5000	2269	0	-27.31	558798.689051505
5000	2270	0	-27.3	550293.801641513
5000	2271	0	-27.29	480967.644760112
5000	2272	0	-27.28	397783.943956703
5000	2273	0	-27.27	357610.09885019
5000	2274	0	-27.26	339902.119583073
5000	2275	0	-27.25	363556.128052941
5000	2276	0	-27.24	394123.786859192
5000	2277	0	-27.23	371372.316387785
5000	2278	0	-27.22	317042.252022369
5000	2279	0	-27.21	380298.499981674
5000	2280	0	-27.2	474709.575822964
5000	2281	0	-27.19	439269.700452562
5000	2282	0	-27.18	434492.054794314
5000	2283	0	-27.17	418560.420425057
5000	2284	0	-27.16	473964.68749805
5000	2285	0	-27.15	483332.437972629
5000	2286	0	-27.14	518242.801350448
5000	2287	0	-27.13	525133.517117248
5000	2288	0	-27.12	413103.063943596
5000	2289	0	-27.11	364093.296547668
5000	2290	0	-27.1	376299.041679923
5000	2291	0	-27.09	373633.357204228
5000	2292	0	-27.08	351556.847928497
5000	2293	0	-27.07	267770.134559314
5000	2294	0	-27.06	205058.373122331
5000	2295	0	-27.05	266438.375710825
5000	2296	0	-27.04	362386.300347571
5000	2297	0	-27.03	397177.494578539
5000	2298	0	-27.02	439493.535264463
5000	2299	0	-27.01	513683.045069107
5000	2300	0	-27	536584.505877646
5000	2301	0	-26.99	554775.027969956
5000	2302	0	-26.98	547986.927791902
5000	2303	0	-26.97	633272.834255485
5000	2304	0	-26.96	599616.698254958
5000	2305	0	-26.95	566665.471947884
5000	2306	0	-26.94	583127.492663493
5000	2307	0	-26.93	579838.05863331
5000	2308	0	-26.92	560777.803177023
5000	2309	0	-26.91	546867.546195449
5000	2310	0	-26.9	552816.252227879
5000	2311	0	-26.89	532276.539558875
5000	2312	0	-26.88	381696.597175008
5000	2313	0	-26.87	352590.026974973
5000	2314	0	-26.86	386650.555133416
5000	2315	0	-26.85	429051.633244508
5000	2316	0	-26.84	450324.491007978
5000	2317	0	-26.83	434763.336818624
5000	2318	0	-26.82	405001.38622471
5000	2319	0	-26.81	459123.346888991
5000	2320	0	-26.8	529397.46366776
5000	2321	0	-26.79	531759.201031614
5000	2322	0	-26.78	525473.7322725
5000	2323	0	-26.77	430992.014257954
5000	2324	0	-26.76	424152.833859598
5000	2325	0	-26.75	489410.035180378
5000	2326	0	-26.74	498369.684373073
5000	2327	0	-26.73	519398.51992593
5000	2328	0	-26.72	393508.236296393
5000	2329	0	-26.71	333304.794739832
5000	2330	0	-26.7	328619.147232542
5000	2331	0	-26.69	346753.169394298
5000	2332	0	-26.68	353421.213762373
5000	2333	0	-26.67	306179.308941941
5000	2334	0	-26.66	287206.118670685
5000	2335	0	-26.65	274671.585558595
5000	2336	0	-26.64	371849.905310759
5000	2337	0	-26.63	412605.783265995
5000	2338	0	-26.62	418710.306304919
5000	2339	0	-26.61	507482.862518999
5000	2340	0	-26.6	505470.869061496
5000	2341	0	-26.59	535392.229435792
5000	2342	0	-26.58	556043.172802666
5000	2343	0	-26.57	555598.559807277
5000	2344	0	-26.56	508328.388810581
5000	2345	0	-26.55	594969.599296428
5000	2346	0	-26.54	625783.574701417
5000	2347	0	-26.53	602450.900616429
5000	2348	0	-26.52	596404.05974221
5000	2349	0	-26.51	597404.649404773
5000	2350	0	-26.5	591744.866860609
